category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
KEGG	hsa04068	11	126	9606	9606.ENSP00000212015,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000320935,9606.ENSP00000365016,9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000385675,9606.ENSP00000428056,9606.ENSP00000446252	SIRT1,INSR,IRS1,SLC2A4,IRS2,FOXO1,AKT2,INS,IL6,PIK3R1,SOD2	7.79e-11	2.38e-09	FoxO signaling pathway
KEGG	hsa04066	10	102	9606	9606.ENSP00000269848,9606.ENSP00000303830,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000428056,9606.ENSP00000445175,9606.ENSP00000494664,9606.ENSP00000497767	PFKL,INSR,AKT2,INS,RELA,IL6,PIK3R1,LDHA,HK1,ALDOB	2.06e-10	5.77e-09	HIF-1 signaling pathway
KEGG	hsa04923	8	54	9606	9606.ENSP00000256104,9606.ENSP00000300055,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000428056	FABP4,PLIN1,INSR,IRS1,IRS2,AKT2,INS,PIK3R1	7.32e-10	1.89e-08	Regulation of lipolysis in adipocytes
KEGG	hsa05164	11	163	9606	9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000330341,9606.ENSP00000337383,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000497271	CCL2,CXCL8,SOCS3,NLRP3,AKT2,RELA,IL6,TNF,PIK3R1,TYK2,IFIH1	1.02e-09	2.44e-08	Influenza A
KEGG	hsa04933	9	96	9606	9606.ENSP00000225831,9606.ENSP00000239938,9606.ENSP00000306512,9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056	CCL2,EGR1,CXCL8,FOXO1,AKT2,RELA,IL6,TNF,PIK3R1	2.49e-09	5.59e-08	AGE-RAGE signaling pathway in diabetic complications
KEGG	hsa04911	8	82	9606	9606.ENSP00000223366,9606.ENSP00000323568,9606.ENSP00000345708,9606.ENSP00000362353,9606.ENSP00000370421,9606.ENSP00000380432,9606.ENSP00000387662,9606.ENSP00000494321	GCK,SLC2A2,KCNJ11,GLP1R,PDX1,INS,GCG,ABCC8	1.5e-08	3.15e-07	Insulin secretion
KEGG	hsa04621	10	173	9606	9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000337383,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000416338,9606.ENSP00000431885,9606.ENSP00000462521,9606.ENSP00000481570	CCL2,CXCL8,NLRP3,RELA,IL6,TNF,MFN2,TYK2,TXNIP,TNFAIP3	2.47e-08	4.88e-07	NOD-like receptor signaling pathway
KEGG	hsa05010	13	354	9606	9606.ENSP00000252486,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000381736,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000392709,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000497642	APOE,INSR,IRS1,IRS2,AKT2,INS,ATP5F1A,RELA,IL6,NDUFS1,TNF,PIK3R1,LPL	3.21e-08	5.99e-07	Alzheimer disease
KEGG	hsa04917	7	68	9606	9606.ENSP00000223366,9606.ENSP00000323568,9606.ENSP00000330341,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000384273,9606.ENSP00000428056	GCK,SLC2A2,SOCS3,AKT2,INS,RELA,PIK3R1	8.84e-08	1.56e-06	Prolactin signaling pathway
KEGG	hsa05230	7	68	9606	9606.ENSP00000223366,9606.ENSP00000269848,9606.ENSP00000323568,9606.ENSP00000375892,9606.ENSP00000428056,9606.ENSP00000445175,9606.ENSP00000494664	GCK,PFKL,SLC2A2,AKT2,PIK3R1,LDHA,HK1	8.84e-08	1.56e-06	Central carbon metabolism in cancer
KEGG	hsa04668	8	111	9606	9606.ENSP00000225831,9606.ENSP00000330341,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000481570	CCL2,SOCS3,AKT2,RELA,IL6,TNF,PIK3R1,TNFAIP3	1.35e-07	2.16e-06	TNF signaling pathway
KEGG	hsa05161	9	158	9606	9606.ENSP00000306512,9606.ENSP00000351255,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000497271	CXCL8,STAT4,AKT2,RELA,IL6,TNF,PIK3R1,TYK2,IFIH1	1.44e-07	2.2e-06	Hepatitis B
KEGG	hsa05135	8	124	9606	9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000337383,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056	CCL2,CXCL8,NLRP3,AKT2,RELA,IL6,TNF,PIK3R1	3e-07	4.38e-06	Yersinia infection
KEGG	hsa05162	8	137	9606	9606.ENSP00000369293,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000481570,9606.ENSP00000497271	IL2RA,AKT2,RELA,IL6,PIK3R1,TYK2,TNFAIP3,IFIH1	6.16e-07	8.62e-06	Measles
KEGG	hsa05142	7	97	9606	9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056	CCL2,CXCL8,AKT2,RELA,IL6,TNF,PIK3R1	8.42e-07	1.13e-05	Chagas disease
KEGG	hsa04080	11	329	9606	9606.ENSP00000231509,9606.ENSP00000287641,9606.ENSP00000299766,9606.ENSP00000330393,9606.ENSP00000353198,9606.ENSP00000356094,9606.ENSP00000362353,9606.ENSP00000383558,9606.ENSP00000384092,9606.ENSP00000387662,9606.ENSP00000467494	NR3C1,SST,MC4R,LEPR,PYY,AVPR1B,GLP1R,GCGR,POMC,GCG,GIPR	9.65e-07	1.25e-05	Neuroactive ligand-receptor interaction
KEGG	hsa00010	6	64	9606	9606.ENSP00000223366,9606.ENSP00000269848,9606.ENSP00000408025,9606.ENSP00000445175,9606.ENSP00000494664,9606.ENSP00000497767	GCK,PFKL,FBP1,LDHA,HK1,ALDOB	1.28e-06	1.57e-05	Glycolysis / Gluconeogenesis
KEGG	hsa04024	9	207	9606	9606.ENSP00000245479,9606.ENSP00000287641,9606.ENSP00000362353,9606.ENSP00000375892,9606.ENSP00000384092,9606.ENSP00000384273,9606.ENSP00000387662,9606.ENSP00000428056,9606.ENSP00000467494	SOX9,SST,GLP1R,AKT2,POMC,RELA,GCG,PIK3R1,GIPR	1.26e-06	1.57e-05	cAMP signaling pathway
KEGG	hsa04630	8	158	9606	9606.ENSP00000330341,9606.ENSP00000330393,9606.ENSP00000351255,9606.ENSP00000369293,9606.ENSP00000375892,9606.ENSP00000385675,9606.ENSP00000428056,9606.ENSP00000431885	SOCS3,LEPR,STAT4,IL2RA,AKT2,IL6,PIK3R1,TYK2	1.71e-06	1.98e-05	JAK-STAT signaling pathway
KEGG	hsa03320	6	75	9606	9606.ENSP00000256104,9606.ENSP00000265641,9606.ENSP00000287820,9606.ENSP00000300055,9606.ENSP00000389814,9606.ENSP00000497642	FABP4,CPT1A,PPARG,PLIN1,ADIPOQ,LPL	3.03e-06	3.4e-05	PPAR signaling pathway
KEGG	hsa04380	7	120	9606	9606.ENSP00000287820,9606.ENSP00000330341,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000431885	PPARG,SOCS3,AKT2,RELA,TNF,PIK3R1,TYK2	3.23e-06	3.5e-05	Osteoclast differentiation
KEGG	hsa04657	6	91	9606	9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000481570	CCL2,CXCL8,RELA,IL6,TNF,TNFAIP3	8.66e-06	9.1e-05	IL-17 signaling pathway
KEGG	hsa05215	6	97	9606	9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000384273,9606.ENSP00000428056,9606.ENSP00000486891	FOXO1,AKT2,INS,RELA,PIK3R1,TCF7L2	1.22e-05	0.00012	Prostate cancer
KEGG	hsa04218	7	150	9606	9606.ENSP00000212015,9606.ENSP00000306512,9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000428056	SIRT1,CXCL8,FOXO1,AKT2,RELA,IL6,PIK3R1	1.3e-05	0.00013	Cellular senescence
KEGG	hsa04620	6	100	9606	9606.ENSP00000306512,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056	CXCL8,AKT2,RELA,IL6,TNF,PIK3R1	1.44e-05	0.00014	Toll-like receptor signaling pathway
KEGG	hsa04625	6	101	9606	9606.ENSP00000337383,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056	NLRP3,AKT2,RELA,IL6,TNF,PIK3R1	1.52e-05	0.00014	C-type lectin receptor signaling pathway
KEGG	hsa05131	8	218	9606	9606.ENSP00000306512,9606.ENSP00000337383,9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000494664	CXCL8,NLRP3,FOXO1,AKT2,RELA,TNF,PIK3R1,HK1	1.66e-05	0.00015	Shigellosis
KEGG	hsa00051	4	32	9606	9606.ENSP00000269848,9606.ENSP00000408025,9606.ENSP00000494664,9606.ENSP00000497767	PFKL,FBP1,HK1,ALDOB	2.94e-05	0.00026	Fructose and mannose metabolism
KEGG	hsa01200	6	116	9606	9606.ENSP00000223366,9606.ENSP00000269848,9606.ENSP00000408025,9606.ENSP00000494664,9606.ENSP00000497767,9606.ENSP00000498994	GCK,PFKL,FBP1,HK1,ALDOB,PC	3.21e-05	0.00028	Carbon metabolism
KEGG	hsa04935	6	117	9606	9606.ENSP00000287641,9606.ENSP00000304895,9606.ENSP00000330341,9606.ENSP00000365016,9606.ENSP00000375892,9606.ENSP00000428056	SST,IRS1,SOCS3,IRS2,AKT2,PIK3R1	3.36e-05	0.00028	Growth hormone synthesis, secretion and action
KEGG	hsa05133	5	73	9606	9606.ENSP00000306512,9606.ENSP00000337383,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698	CXCL8,NLRP3,RELA,IL6,TNF	4.25e-05	0.00035	Pertussis
KEGG	hsa04960	4	37	9606	9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000380432,9606.ENSP00000428056	INSR,IRS1,INS,PIK3R1	4.97e-05	4e-04	Aldosterone-regulated sodium reabsorption
KEGG	hsa05167	7	187	9606	9606.ENSP00000306512,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000486891	CXCL8,AKT2,RELA,IL6,PIK3R1,TYK2,TCF7L2	5.08e-05	4e-04	Kaposi sarcoma-associated herpesvirus infection
KEGG	hsa05418	6	129	9606	9606.ENSP00000225831,9606.ENSP00000375892,9606.ENSP00000380252,9606.ENSP00000384273,9606.ENSP00000398698,9606.ENSP00000428056	CCL2,AKT2,NFE2L2,RELA,TNF,PIK3R1	5.66e-05	0.00043	Fluid shear stress and atherosclerosis
KEGG	hsa05169	7	192	9606	9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000481570	AKT2,RELA,IL6,TNF,PIK3R1,TYK2,TNFAIP3	5.96e-05	0.00044	Epstein-Barr virus infection
KEGG	hsa05200	11	515	9606	9606.ENSP00000287820,9606.ENSP00000306512,9606.ENSP00000351255,9606.ENSP00000368880,9606.ENSP00000369293,9606.ENSP00000375892,9606.ENSP00000380252,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000428056,9606.ENSP00000486891	PPARG,CXCL8,STAT4,FOXO1,IL2RA,AKT2,NFE2L2,RELA,IL6,PIK3R1,TCF7L2	5.84e-05	0.00044	Pathways in cancer
KEGG	hsa05323	5	83	9606	9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000497102	CCL2,CXCL8,IL6,TNF,CTLA4	7.59e-05	0.00054	Rheumatoid arthritis
KEGG	hsa04973	4	44	9606	9606.ENSP00000323568,9606.ENSP00000375892,9606.ENSP00000428056,9606.ENSP00000494664	SLC2A2,AKT2,PIK3R1,HK1	9.3e-05	0.00065	Carbohydrate digestion and absorption
KEGG	hsa05132	7	209	9606	9606.ENSP00000306512,9606.ENSP00000337383,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000486891	CXCL8,NLRP3,AKT2,RELA,IL6,TNF,TCF7L2	9.97e-05	0.00068	Salmonella infection
KEGG	hsa05166	7	210	9606	9606.ENSP00000239938,9606.ENSP00000369293,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056	EGR1,IL2RA,AKT2,RELA,IL6,TNF,PIK3R1	1e-04	0.00069	Human T-cell leukemia virus 1 infection
KEGG	hsa05144	4	46	9606	9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000385675,9606.ENSP00000398698	CCL2,CXCL8,IL6,TNF	0.00011	0.00072	Malaria
KEGG	hsa04072	6	147	9606	9606.ENSP00000303830,9606.ENSP00000306512,9606.ENSP00000356094,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000428056	INSR,CXCL8,AVPR1B,AKT2,INS,PIK3R1	0.00011	0.00073	Phospholipase D signaling pathway
KEGG	hsa04217	6	147	9606	9606.ENSP00000216392,9606.ENSP00000337383,9606.ENSP00000351255,9606.ENSP00000398698,9606.ENSP00000431885,9606.ENSP00000481570	PYGL,NLRP3,STAT4,TNF,TYK2,TNFAIP3	0.00011	0.00073	Necroptosis
KEGG	hsa04150	6	150	9606	9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000398698,9606.ENSP00000428056	INSR,IRS1,AKT2,INS,TNF,PIK3R1	0.00013	0.00078	mTOR signaling pathway
KEGG	hsa05163	7	217	9606	9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056	CCL2,CXCL8,AKT2,RELA,IL6,TNF,PIK3R1	0.00012	0.00078	Human cytomegalovirus infection
KEGG	hsa04061	5	96	9606	9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000369293,9606.ENSP00000385675,9606.ENSP00000398698	CCL2,CXCL8,IL2RA,IL6,TNF	0.00015	0.00088	Viral protein interaction with cytokine and cytokine receptor
KEGG	hsa05168	10	478	9606	9606.ENSP00000225831,9606.ENSP00000330341,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000418259,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000497271	CCL2,SOCS3,AKT2,RELA,IL6,TNF,ZFP57,PIK3R1,TYK2,IFIH1	0.00015	9e-04	Herpes simplex virus 1 infection
KEGG	hsa04714	7	226	9606	9606.ENSP00000264867,9606.ENSP00000265641,9606.ENSP00000287820,9606.ENSP00000300055,9606.ENSP00000381736,9606.ENSP00000387662,9606.ENSP00000392709	PPARGC1A,CPT1A,PPARG,PLIN1,ATP5F1A,GCG,NDUFS1	0.00016	0.00092	Thermogenesis
KEGG	hsa05160	6	157	9606	9606.ENSP00000330341,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000431885	SOCS3,AKT2,RELA,TNF,PIK3R1,TYK2	0.00016	0.00092	Hepatitis C
KEGG	hsa04660	5	100	9606	9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000497102	AKT2,RELA,TNF,PIK3R1,CTLA4	0.00018	0.00098	T cell receptor signaling pathway
KEGG	hsa05146	5	101	9606	9606.ENSP00000306512,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056	CXCL8,RELA,IL6,TNF,PIK3R1	0.00018	0.001	Amoebiasis
KEGG	hsa05134	4	55	9606	9606.ENSP00000306512,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698	CXCL8,RELA,IL6,TNF	0.00021	0.0011	Legionellosis
KEGG	hsa05321	4	59	9606	9606.ENSP00000351255,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698	STAT4,RELA,IL6,TNF	0.00027	0.0014	Inflammatory bowel disease
KEGG	hsa04722	5	112	9606	9606.ENSP00000304895,9606.ENSP00000345492,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000428056	IRS1,SH2B3,AKT2,RELA,PIK3R1	0.00029	0.0015	Neurotrophin signaling pathway
KEGG	hsa04151	8	349	9606	9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000369293,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000428056	INSR,IRS1,IL2RA,AKT2,INS,RELA,IL6,PIK3R1	4e-04	0.002	PI3K-Akt signaling pathway
KEGG	hsa04919	5	120	9606	9606.ENSP00000269848,9606.ENSP00000366863,9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000428056	PFKL,TBC1D4,FOXO1,AKT2,PIK3R1	0.00039	0.002	Thyroid hormone signaling pathway
KEGG	hsa05221	4	67	9606	9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000428056,9606.ENSP00000486891	AKT2,RELA,PIK3R1,TCF7L2	0.00043	0.0021	Acute myeloid leukemia
KEGG	hsa04622	4	69	9606	9606.ENSP00000306512,9606.ENSP00000384273,9606.ENSP00000398698,9606.ENSP00000497271	CXCL8,RELA,TNF,IFIH1	0.00047	0.0023	RIG-I-like receptor signaling pathway
KEGG	hsa00524	2	5	9606	9606.ENSP00000223366,9606.ENSP00000494664	GCK,HK1	5e-04	0.0024	Neomycin, kanamycin and gentamicin biosynthesis
KEGG	hsa00030	3	29	9606	9606.ENSP00000269848,9606.ENSP00000408025,9606.ENSP00000497767	PFKL,FBP1,ALDOB	0.00053	0.0025	Pentose phosphate pathway
KEGG	hsa00052	3	30	9606	9606.ENSP00000223366,9606.ENSP00000269848,9606.ENSP00000494664	GCK,PFKL,HK1	0.00058	0.0027	Galactose metabolism
KEGG	hsa04140	5	131	9606	9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000428056	IRS1,IRS2,AKT2,INS,PIK3R1	0.00058	0.0027	Autophagy - animal
KEGG	hsa04371	5	133	9606	9606.ENSP00000239938,9606.ENSP00000264867,9606.ENSP00000300055,9606.ENSP00000375892,9606.ENSP00000420588	EGR1,PPARGC1A,PLIN1,AKT2,TFAM	0.00062	0.0028	Apelin signaling pathway
KEGG	hsa01523	3	31	9606	9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698	RELA,IL6,TNF	0.00063	0.0029	Antifolate resistance
KEGG	hsa00500	3	32	9606	9606.ENSP00000216392,9606.ENSP00000223366,9606.ENSP00000494664	PYGL,GCK,HK1	0.00069	0.0031	Starch and sucrose metabolism
KEGG	hsa04658	4	85	9606	9606.ENSP00000351255,9606.ENSP00000369293,9606.ENSP00000384273,9606.ENSP00000431885	STAT4,IL2RA,RELA,TYK2	0.001	0.0044	Th1 and Th2 cell differentiation
KEGG	hsa04940	3	38	9606	9606.ENSP00000380432,9606.ENSP00000386104,9606.ENSP00000398698	INS,CPE,TNF	0.0011	0.0048	Type I diabetes mellitus
KEGG	hsa05165	7	324	9606	9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000384273,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000486891	FOXO1,AKT2,RELA,TNF,PIK3R1,TYK2,TCF7L2	0.0013	0.0056	Human papillomavirus infection
KEGG	hsa05206	5	159	9606	9606.ENSP00000212015,9606.ENSP00000304895,9606.ENSP00000352516,9606.ENSP00000365016,9606.ENSP00000428056	SIRT1,IRS1,DNMT1,IRS2,PIK3R1	0.0013	0.0057	MicroRNAs in cancer
KEGG	hsa04022	5	163	9606	9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000375892,9606.ENSP00000380432	INSR,IRS1,IRS2,AKT2,INS	0.0015	0.0063	cGMP-PKG signaling pathway
KEGG	hsa04659	4	99	9606	9606.ENSP00000369293,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000431885	IL2RA,RELA,IL6,TYK2	0.0017	0.0071	Th17 cell differentiation
KEGG	hsa04064	4	101	9606	9606.ENSP00000306512,9606.ENSP00000384273,9606.ENSP00000398698,9606.ENSP00000481570	CXCL8,RELA,TNF,TNFAIP3	0.0018	0.0075	NF-kappa B signaling pathway
